ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,region,No_of_facilities,No_of_additional_facilities
100672542,Flora Damansara,2015,380,Damansara Perdana,Condominium,3,1,2,850,3,Selangor,5,3
100661986,Garden Plaza @ Garden Residence,2015,1200,Cyberjaya,Service Residence,2,.,2,750,1,Selangor,10,4
100718209,The Wharf (Puchong),2014,1100,Puchong,Service Residence,2,1,2,850,3,Selangor,7,4
100718202,D'Cassia Apartment,2019,800,Semenyih,Apartment,3,.,2,850,2,Selangor,9,.
100718423,Kelana Mahkota,2005,2500,Petaling Jaya,Condominium,3,1,2,1260,1,Selangor,9,.
100718114,PJ Midtown,2019,2700,Petaling Jaya,Service Residence,2,2,2,915,1,Selangor,6,1
100262608,Daisy Apartment Taman Kinrara Seksyen 2,.,950,Puchong,Apartment,2,1,2,800,3,Selangor,2,2
100718374,Kelana D'Putera,.,2000,Petaling Jaya,Condominium,3,1,2,1200,1,Selangor,11,2
100373362,Pandan Lake View,.,800,Cheras,Flat,3,.,2,660,2,Selangor,2,.
95909338,.,.,400,Bandar Sunway,Condominium,5,2,2,1300,1,Selangor,10,5
100632821,LBS Skylake Residence,2021,1000,Puchong,Service Residence,2,2,2,883,2,Selangor,10,.
100475105,The Wharf (Puchong),2014,1000,Puchong,Service Residence,2,.,2,818,2,Selangor,10,.
99274789,De Centrum Residences,2016,1800,Kajang,Service Residence,3,1,2,1022,1,Selangor,12,4
100718231,LBS Skylake Residence,2021,1300,Puchong,Service Residence,3,2,2,1050,2,Selangor,9,.
100596225,Tamarind Suites @ Cyberjaya,2016,1300,Cyberjaya,Studio,1,1,1,500,1,Selangor,5,1
96917233,.,.,4000,Petaling Jaya,Duplex,4,2,3,2400,1,Selangor,14,5
100717679,Desa Impiana,2007,1500,Puchong,Apartment,3,1,2,1068,1,Selangor,8,3
100717655,Anggerik Residensi,.,1030,Semenyih,Apartment,3,.,2,1007,3,Selangor,5,3
100717700,Sri Puteri Apartment,2003,1200,Ampang,Apartment,3,1,2,850,3,Selangor,4,.
100717716,Vertex Tower @ CyberSquare,2022,1299,Cyberjaya,Service Residence,2,2,2,500,2,Selangor,14,4
99716920,Taman Subang Perdana Flat,.,750,Shah Alam,Flat,3,.,2,850,2,Selangor,.,.
96925834,Landmark Residence,2019,1500,Kajang,Service Residence,3,.,2,1163,1,Selangor,11,4
99338124,The Wharf Residence,2014,1200,Puchong,Service Residence,2,1,2,878,3,Selangor,10,5
100717545,Kenwingston Square Garden,2020,1199,Cyberjaya,Service Residence,1,1,1,500,1,Selangor,14,4
100717575,Karisma @ Eco Majestic,2014,770,Semenyih,Apartment,3,.,2,800,2,Selangor,7,.
99224026,Maisson Ara Damansara,2017,1350,Ara Damansara,Service Residence,1,1,1,500,3,Selangor,9,3
100717855,Juta Mines,2005,1000,Seri Kembangan,Condominium,3,1,2,901,3,Selangor,8,2
100717822,Sunway SuriaMas Condominium,2004,2100,Subang Jaya,Apartment,3,1,2,1410,1,Selangor,.,.
100717751,GAIA Residences,.,1400,Rawang,Apartment,2,2,1,640,3,Selangor,11,3
98072000,"Empire City, Colonial Loft",2015,1500,Petaling Jaya,Duplex,1,2,2,950,1,Selangor,4,5
100672201,Lakefront Homes @ Cyberjaya,2021,1300,Cyberjaya,Condominium,3,2,2,1010,2,Selangor,8,1
100355072,DK Impian,2021,950,Shah Alam,Studio,1,.,1,600,1,Selangor,11,5
100717589,The Zizz,2019,2000,Damansara Damai,Service Residence,3,2,2,749,1,Selangor,10,4
100717499,The Olive,2020,1300,Sepang,Condominium,3,2,2,818,3,Selangor,6,2
100717270,Bell Suites,.,700,Sepang,Condominium,1,1,1,450,2,Selangor,10,.
100717491,The Olive,2020,1400,Sepang,Condominium,3,2,2,818,1,Selangor,6,3
100717480,Kenwingston Square Garden,2020,1199,Cyberjaya,Service Residence,1,1,1,500,1,Selangor,14,4
100717478,Ridzuan Condominium,1999,1200,Bandar Sunway,Condominium,3,1,2,1192,2,Selangor,7,1
100717472,The Olive,2020,1500,Sepang,Condominium,3,2,2,818,1,Selangor,6,3
100717465,The Olive,2020,1500,Sepang,Condominium,3,2,2,818,1,Selangor,6,3
100717414,Canopy Hills,2022,600,Kajang,Condominium,2,1,1,571,2,Selangor,8,.
100717210,Vertex Tower @ CyberSquare,2022,1099,Cyberjaya,Service Residence,1,1,1,500,1,Selangor,14,4
100717411,Bangi Idaman Apartment,.,950,Bangi,Apartment,1,.,1,550,1,Selangor,5,3
100587658,Ken Rimba,2012,1000,Shah Alam,Apartment,3,.,2,750,3,Selangor,1,.
100607273,B11 Parkland Residence,.,1500,Cheras,Service Residence,1,1,1,551,1,Selangor,14,3
100717322,Hyve,.,1050,Cyberjaya,Condominium,1,1,1,500,1,Selangor,9,4
100368907,Pangsapuri Vista Perdana (Semenyih),.,450,Kajang,Apartment,2,1,1,520,3,Selangor,1,.
100716924,Idaman Residensi Selangorku,.,1299,Cyberjaya,Apartment,3,2,2,1000,3,Selangor,4,.
100716929,The Square SOHO @ One City USJ 25,.,1800,Subang Jaya,Service Residence,2,1,2,742,1,Selangor,9,4
100451540,Pangsapuri Setia Impian,.,1150,Kajang,Apartment,3,2,2,1305,3,Selangor,5,3
100717086,Sri Cassia,.,1250,Puchong,Apartment,3,.,2,850,3,Selangor,4,.
100577449,Desa Mentari,.,900,Petaling Jaya,Apartment,4,.,2,670,1,Selangor,4,3
98524548,Residensi Zamrud,.,700,Kajang,Condominium,3,2,2,1023,3,Selangor,14,5
100717012,The Arc @ Cyberjaya,.,1500,Cyberjaya,Service Residence,3,1,2,1000,1,Selangor,8,.
96206755,Taman Sri Serdang,.,800,Seri Kembangan,Apartment,3,.,1,1000,2,Selangor,.,2
97289894,Residensi Idaman Abadi Fasa 1&2,.,800,Kajang,Condominium,3,2,2,1022,3,Selangor,14,5
100716999,Impian Apartment,.,700,Damansara Damai,Apartment,3,1,2,850,2,Selangor,6,2
100716859,Residensi Medan,.,1300,Petaling Jaya,Apartment,3,2,2,850,3,Selangor,6,1
100716846,saujana apartment,.,880,Damansara Damai,Apartment,3,.,2,800,3,Selangor,7,3
100716806,Equine Residence,2021,1200,Seri Kembangan,Studio,1,.,1,452,1,Selangor,9,4
100716512,Sri Putra II Apartment,.,700,Sungai Buloh,Apartment,3,1,2,650,3,Selangor,1,1
100634518,Setia City Residences,2020,3000,Setia Alam,Service Residence,3,.,2,985,1,Selangor,12,3
100716744,Seri Tanjung Apartment (Bukit Beruntung),.,450,Rawang,Apartment,3,.,2,700,1,Selangor,.,.
98640587,Harmoni @ Eco Majestic,2019,760,Semenyih,Apartment,3,2,2,900,2,Selangor,6,1
100555800,Zeva @ Equine South,.,1300,Seri Kembangan,Service Residence,2,.,2,881,3,Selangor,8,.
100716539,Sri Cassia,.,1250,Puchong,Apartment,3,.,2,850,3,Selangor,5,.
100716492,Saville @ Cheras,2019,1200,Cheras,Service Residence,1,.,1,380,1,Selangor,12,.
99051989,Flora Damansara,2015,700,Damansara Perdana,Apartment,3,.,2,750,2,Selangor,3,1
100716216,KU Suites,2015,1300,Shah Alam,Service Residence,1,.,1,667,1,Selangor,7,3
100716204,Sri Sentosa AC4 Block E,.,1000,Petaling Jaya,Apartment,3,1,2,850,3,Selangor,14,2
100716040,Pangsapuri Seri Nilam (Ampang),.,900,Ampang,Flat,3,.,1,650,3,Selangor,1,.
100292137,Alanis @ Warisan Puteri,2022,1400,Sepang,Service Residence,3,2,2,807,3,Selangor,9,2
100715973,O2 City,2015,1499,Puchong South,Service Residence,2,2,2,1260,1,Selangor,11,4
100715972,Taman Sinar Mahkota,.,950,Cheras,Townhouse Condo,3,.,2,852,2,Selangor,3,.
100715945,Pangsapuri Seri Nilam (Ampang),.,900,Ampang,Flat,3,.,1,650,3,Selangor,1,.
98727155,Ascotte Boulevard,2017,750,Semenyih,Apartment,3,.,2,800,2,Selangor,.,.
100715762,Trefoil,2015,1100,Setia Alam,Service Residence,1,1,1,485,3,Selangor,6,2
100715790,Aster Residence Cheras,2021,2800,360,Condominium,3,2,2,850,1,Selangor,8,4
100715769,Trefoil,2015,1400,Setia Alam,Condominium,1,1,1,486,1,Selangor,.,.
100715906,The Wharf Residence,2014,1300,Puchong,Condominium,3,1,2,818,3,Selangor,8,3
100715705,The Olive,2020,1500,Sepang,Condominium,3,2,2,818,1,Selangor,6,4
97072137,Vista Alam Serviced Apartment,2014,2300,Shah Alam,Condominium,3,1,2,1123,2,Selangor,6,3
100715694,Goodyear Court 10,1997,1100,Subang Jaya,Apartment,3,.,2,783,2,Selangor,5,.
100496084,Pangsapuri Bestari,.,1000,Shah Alam,Apartment,3,.,2,860,2,Selangor,3,.
100715860,Red Ruby Apartment,.,950,Seri Kembangan,Apartment,3,1,2,850,2,Selangor,3,2
100378584,Simfoni @ Eco Majestic,.,900,Semenyih,Apartment,3,.,2,753,3,Selangor,7,1
100298454,Centrus SoHo 1 @ Cyberjaya,2015,1049,Cyberjaya,Condominium,1,.,1,450,1,Selangor,6,3
100523879,Putra Ria Apartment (Seri Kembangan),.,1000,Balakong,Apartment,3,.,2,1100,3,Selangor,1,4
100715205,Ampang Prima,2006,1380,639,Condominium,3,1,2,900,3,Selangor,14,.
100715168,The Heron Residency,.,950,Puchong,Condominium,2,1,1,660,3,Selangor,.,.
100715346,Rhythm Avenue USJ19,2008,1300,Subang Jaya,Apartment,3,.,2,928,1,Selangor,13,5
100715331,Temasya 8,2019,2500,Glenmarie,Condominium,2,2,2,936,3,Selangor,3,.
100715051,Pangsapuri Kiambang (Taman Bukit Subang),.,950,Shah Alam,Apartment,3,.,2,750,3,Selangor,6,1
100715042,Trion 888,.,1000,Seri Kembangan,Service Residence,1,1,1,450,1,Selangor,.,.
100714928,Le Pavillion,.,1850,Puchong,Service Residence,3,2,2,990,3,Selangor,8,4
100714911,Bandar Bukit Tinggi 2 (Klang),.,810,Klang,Flat,3,.,2,650,3,Selangor,.,.
100377629,Flora Damansara,2015,799,Damansara Perdana,Condominium,3,2,2,850,2,Selangor,6,.
100714367,Suria Damansara,2006,1500,Petaling Jaya,Condominium,3,2,2,1100,1,Selangor,6,4
100714345,1 Harmonis,.,1400,Gombak,Condominium,3,.,2,1100,2,Selangor,12,3
100714348,1 Harmonis,.,1500,Gombak,Condominium,3,1,2,1338,2,Selangor,12,3
100714347,1 Harmonis,.,1800,Gombak,Condominium,3,.,2,1338,3,Selangor,12,3
100714342,1 Harmonis,.,1600,Gombak,Condominium,3,.,2,1100,3,Selangor,12,3
100312530,Taman Bukit Cheras,.,700,Cheras,Apartment,2,1,1,600,3,Selangor,3,2
100688431,Landmark Residence,2019,1900,Kajang,Service Residence,3,2,2,1163,1,Selangor,11,3
100528355,Centrestage Designer Suite,.,1150,Petaling Jaya,Studio,1,1,1,301,3,Selangor,7,2
100714239,Andana @ D' Alpinia,2016,1488,389,Condominium,3,2,2,1690,3,Selangor,11,2
100714235,Springville Residence,2016,1799,Seri Kembangan,Condominium,3,2,2,1060,1,Selangor,11,3
100714228,Springville Residence,2016,1499,Seri Kembangan,Condominium,3,2,2,1060,3,Selangor,11,3
100714209,Trefoil,2015,1300,Setia Alam,Studio,1,1,1,488,1,Selangor,9,3
100714224,O2 Residence @ Puchong South,2015,1550,Seri Kembangan,Condominium,4,3,3,2150,3,Selangor,9,3
100714222,Nouvo @ 3element,.,1399,Puchong South,Service Residence,3,2,2,1018,3,Selangor,11,3
100714164,Monet Lily @ Monet Residences Sunsuria City,2019,700,Sepang,Condominium,1,1,1,450,2,Selangor,12,1
100714163,Bell Suites,.,700,Sepang,Condominium,1,1,1,450,2,Selangor,12,.
100714162,Centrus SoHo 1 @ Cyberjaya,2015,700,Cyberjaya,Condominium,1,1,1,450,2,Selangor,10,.
100714132,Aster Residence Cheras,2021,2550,360,Condominium,2,1,2,650,1,Selangor,6,4
100714140,Eve Suite,2014,2000,Ara Damansara,Service Residence,1,1,1,680,1,Selangor,8,4
100714070,Pangsapuri Salvia,.,1350,Kota Damansara,Condominium,3,1,2,900,3,Selangor,3,.
100714103,Sri Sentosa AC4 Block A,.,700,Petaling Jaya,Apartment,3,.,2,700,2,Selangor,5,2
99568473,Vista Harmoni,.,1100,Cheras,Apartment,3,1,2,872,3,Selangor,6,4
100714046,Casa Ria Apartment (Bdr Country Homes),.,900,Rawang,Apartment,3,.,2,850,1,Selangor,6,2
100713902,Canopy Hills,2022,900,Kajang,Condominium,2,1,1,587,2,Selangor,7,.
100713941,Green Park,.,1350,Seri Kembangan,Condominium,3,2,2,854,3,Selangor,10,2
100713851,I Residence @ Kota Damansara,.,2400,Kota Damansara,Service Residence,3,2,2,1260,1,Selangor,4,4
100713920,Kristal Villa,2015,750,Kajang,Condominium,3,1,2,1008,2,Selangor,4,.
100713905,Sri Ixora Apartment,.,1000,Kajang,Apartment,3,1,2,1028,3,Selangor,7,.
100713845,Bangi Gateway,.,900,Bangi,Others,3,1,2,1014,2,Selangor,.,.
100713755,Pangsapuri Melor (Puchong Prima),.,1000,Puchong,Apartment,3,.,2,650,3,Selangor,1,.
99665401,Taman Rawang Perdana,.,450,Rawang,Flat,3,1,1,650,2,Selangor,.,1
100713789,Aster Residence Cheras,2021,1600,360,Condominium,2,2,2,650,3,Selangor,7,2
100713775,Vista Prima,2012,900,Puchong,Condominium,3,1,2,975,2,Selangor,6,.
100165011,Sri Alam,2004,1450,Shah Alam,Condominium,3,1,2,1250,3,Selangor,13,2
100713722,Pendekar,.,700,Cheras,Flat,3,1,1,650,3,Selangor,.,.
100631549,The Arc @ Cyberjaya,.,1400,Cyberjaya,Service Residence,3,1,2,1000,1,Selangor,8,.
100215025,The Parque Residences @ Eco Sanctuary,2018,1600,Kota Kemuning,Condominium,1,.,1,731,1,Selangor,10,2
100631224,Hillpark Residence,.,1300,Semenyih,Service Residence,3,2,2,823,3,Selangor,5,1
100713486,Alanis @ Warisan Puteri,2022,1700,Sepang,Service Residence,3,1,2,926,3,Selangor,7,.
100713444,Verdi Eco-dominiums @ Symphony Hills,2016,3500,Cyberjaya,Condominium,4,2,2,1453,1,Selangor,14,.
100713313,I Residence @ Kota Damansara,.,2500,Kota Damansara,Service Residence,3,2,2,1255,1,Selangor,14,4
98500265,Town Villias @ Bukit Gita Bayu,2009,2500,Seri Kembangan,Condominium,3,.,3,1300,1,Selangor,8,2
100713411,Kelana D'Putera,.,1800,Petaling Jaya,Condominium,3,1,2,1148,3,Selangor,11,.
100713189,Sri Acappella Serviced Apartments,1998,1700,Shah Alam,Service Residence,2,1,2,945,3,Selangor,8,3
100512371,Apartment Permai (Damansara Damai),.,850,Damansara Damai,Apartment,3,1,2,700,3,Selangor,4,2
100713124,Sri Alam,2004,2000,Shah Alam,Condominium,3,.,3,1400,1,Selangor,7,3
100713130,Harmoni 1,.,1000,Subang Jaya,Apartment,3,2,2,800,3,Selangor,4,.
100713129,Eclipse Residence @ Pan'gaea,2018,2300,Cyberjaya,Service Residence,3,.,2,990,1,Selangor,7,.
100713232,Sri Acappella Serviced Apartments,1998,1700,Shah Alam,Service Residence,2,1,2,945,3,Selangor,8,3
97593922,University Tower,.,2700,Petaling Jaya,Condominium,2,.,2,1200,1,Selangor,10,3
100218309,Ascotte Boulevard,2017,850,Semenyih,Service Residence,3,2,2,1100,2,Selangor,8,1
100630834,Canopy Hills,2022,1300,Kajang,Condominium,2,.,2,590,1,Selangor,7,3
100712921,Alanis @ Warisan Puteri,2022,1400,Sepang,Condominium,2,.,1,807,3,Selangor,10,4
100712904,Villa Impian (Kota Warisan Sepang),.,700,Sepang,Condominium,1,1,1,450,2,Selangor,12,1
100713072,Laguna Biru,.,850,Rawang,Apartment,3,1,2,850,2,Selangor,.,1
100713055,Puncak Baiduri Apartment,.,1000,Cheras,Apartment,3,1,2,1017,2,Selangor,4,.
100116575,Boulevard 51,2018,1400,Petaling Jaya,Service Residence,1,.,1,471,2,Selangor,8,2
100712825,1 Harmonis,.,1400,Gombak,Condominium,3,1,2,1338,3,Selangor,6,3
100069420,Pangsapuri Kasturi Tiara,2018,1000,Cheras,Apartment,3,1,2,1100,3,Selangor,.,.
100712621,Ampang Prima,2006,1350,639,Condominium,3,.,2,1001,3,Selangor,12,3
100712626,City Garden Palm Villa,.,1500,Ampang,Condominium,3,1,2,1200,3,Selangor,7,3
100712571,Seri Mutiara (Putra Heights),2007,900,Putra Heights,Apartment,3,1,1,660,3,Selangor,.,.
100644289,I Residence @ Kota Damansara,.,2100,Kota Damansara,Service Residence,3,2,2,1250,1,Selangor,.,2
100570244,Desa Saujana,.,1000,Seri Kembangan,Apartment,3,1,2,1098,3,Selangor,5,.
99956079,Silk Residence,.,1399,Cheras,Condominium,3,2,2,1087,1,Selangor,.,.
100712515,Desa Mentari,.,750,Petaling Jaya,Apartment,3,.,2,780,2,Selangor,3,.
100579543,Flat Puchong Permai,.,700,Puchong,Flat,3,.,2,650,2,Selangor,3,2
100712455,Seri Baiduri (Setia Alam),.,1800,Setia Alam,Apartment,3,2,2,920,1,Selangor,14,5
100712453,Suria Rafflesia,.,1350,Setia Alam,Apartment,3,2,2,700,1,Selangor,5,.
100712448,Seri Baiduri (Setia Alam),.,1800,Setia Alam,Apartment,3,2,2,920,1,Selangor,14,5
100712446,Huni @ Eco Ardence,.,2100,Setia Alam,Service Residence,3,2,2,1014,2,Selangor,.,.
100712371,Gugusan Kemboja,.,920,Kota Damansara,Flat,3,.,2,850,3,Selangor,2,3
100169987,The Heritage,.,1350,Seri Kembangan,Service Residence,1,1,1,480,1,Selangor,13,4
99955896,The Heritage,.,1900,Seri Kembangan,Service Residence,2,.,2,996,1,Selangor,9,4
100712232,Seri Baiduri (Setia Alam),.,1100,Setia Alam,Apartment,3,2,2,900,3,Selangor,.,1
100712006,Villa Impian (Kota Warisan Sepang),.,1200,Sepang,Apartment,3,.,2,720,3,Selangor,4,1
100712004,Birchwood Court,.,650,Rawang,Apartment,3,1,2,784,2,Selangor,.,.
100712186,The Zizz,2019,2100,Damansara Damai,Condominium,3,3,3,1224,1,Selangor,1,.
100402972,Tasik Heights Apartment,.,1080,Cheras,Apartment,3,1,2,850,2,Selangor,14,5
99973408,Ten Kinrara,.,1800,Bandar Kinrara,Service Residence,2,2,2,861,3,Selangor,5,3
100711995,The Zizz,2019,1450,Damansara Damai,Condominium,3,2,2,900,3,Selangor,1,.
100711973,Sphere Damansara,2016,1600,Damansara Damai,Condominium,3,2,2,1200,3,Selangor,.,.
100711962,Sphere Damansara,2016,2750,Damansara Damai,Condominium,4,4,4,2400,3,Selangor,.,.
100711959,One Damansara,2013,1300,Petaling Jaya,Condominium,3,1,2,1012,3,Selangor,.,.
100711953,One Damansara,2013,3000,Petaling Jaya,Condominium,3,3,4,2800,1,Selangor,.,.
94015866,Park Avenue (Damansara Damai),2006,1400,Damansara Damai,Service Residence,3,2,2,1050,2,Selangor,11,3
90548550,Park Avenue (Damansara Damai),2006,850,Damansara Damai,Service Residence,3,.,2,675,2,Selangor,11,1
89885446,Vista Damansara,.,850,Damansara Damai,Apartment,3,.,1,657,2,Selangor,.,1
89885321,Saujana damansara,.,700,Damansara Damai,Apartment,3,.,1,675,2,Selangor,.,1
100553793,Pinnacle (Petaling Jaya),2016,2100,Petaling Jaya,Condominium,3,2,3,855,3,Selangor,11,4
100608762,Pinnacle (Petaling Jaya),2016,1650,Petaling Jaya,Condominium,2,1,2,709,3,Selangor,11,4
100711455,The Wharf (Puchong),2014,1300,Puchong,Service Residence,2,1,2,818,3,Selangor,8,5
100591711,La Thea Residences,2016,1800,Puchong,Condominium,3,2,2,970,3,Selangor,10,4
100711610,Sri Alam,2004,1800,Shah Alam,Condominium,4,1,2,1400,1,Selangor,7,1
100711603,Pangsapuri Resak,.,1000,Shah Alam,Apartment,3,1,2,850,3,Selangor,5,2
100420910,Ria Prima,.,750,Kajang,Apartment,3,1,2,850,2,Selangor,4,1
100458125,Pangsapuri Sri Alpinia,.,800,Puchong,Apartment,3,1,2,800,2,Selangor,3,1
100666051,Sri Dahlia Apartment,2004,650,Puchong,Apartment,3,.,2,678,2,Selangor,3,1
99983575,Pearl Avenue,2013,1300,Kajang,Condominium,3,2,2,1101,3,Selangor,7,2
100608924,Unipark Condominium,2018,1500,Kajang,Condominium,4,1,4,1290,3,Selangor,4,2
100711514,Garden Park,2001,850,Kajang,Condominium,3,1,2,880,3,Selangor,7,.
100711508,Cyberia Crescent 2,2007,1400,Cyberjaya,Condominium,3,2,2,1050,1,Selangor,9,4
100711304,Villa Sentosa,.,850,Klang,Apartment,3,.,2,870,2,Selangor,.,.
100472817,The Heritage,.,2100,Seri Kembangan,Service Residence,2,1,2,996,1,Selangor,13,4
100711389,The Heritage,.,3000,Seri Kembangan,Service Residence,3,1,3,1500,1,Selangor,13,4
100711171,Subang Perdana Goodyear Court 10,1997,1300,Subang Jaya,Apartment,3,.,2,1073,3,Selangor,7,3
100711356,Residensi Adelia,.,1200,Kajang,Condominium,3,2,3,1082,3,Selangor,10,.
100711327,The Heritage,.,3000,Seri Kembangan,Service Residence,3,1,3,1500,1,Selangor,13,4
100711287,Flat PKNS Section 17 Shah Alam,.,700,Shah Alam,Flat,1,.,1,625,2,Selangor,.,.
100710836,Centrestage Designer Suite,.,1600,Petaling Jaya,Service Residence,2,.,2,750,1,Selangor,1,4
100710826,Bell Suites,.,700,Sepang,Condominium,1,1,1,450,2,Selangor,10,.
100711057,Laguna Biru,.,995,Rawang,Apartment,3,.,2,850,1,Selangor,5,3
100711048,Hillpark Residence,.,1200,Semenyih,Condominium,2,2,2,823,3,Selangor,.,.
100711032,Goodview Heights,2016,1250,Kajang,Apartment,3,.,2,903,1,Selangor,2,1
100711028,Simfoni @ Eco Majestic,.,650,Semenyih,Apartment,3,1,2,750,2,Selangor,5,.
100711024,Amara Service Residences,2014,1500,Batu Caves,Service Residence,3,2,2,1012,1,Selangor,10,4
100711018,Astana Alam Apartment 3,.,650,Puncak Alam,Apartment,3,1,2,720,2,Selangor,4,1
100711005,Templer Impian,.,1500,Rawang,Condominium,3,1,3,1500,1,Selangor,6,3
100628784,Bayu Puteri,2004,1250,Petaling Jaya,Apartment,3,1,2,850,3,Selangor,10,2
100391138,Mutiara Residence,.,1300,Seri Kembangan,Service Residence,3,2,2,750,1,Selangor,3,3
100590392,Southville City @ KL South Bangi,.,1500,Bangi,Condominium,2,2,1,655,3,Selangor,.,.
100710927,Taman Subang Perdana Flat,.,700,Shah Alam,Apartment,3,.,2,650,2,Selangor,2,1
99037147,Trefoil,2015,1200,Setia Alam,Studio,1,.,2,486,1,Selangor,8,2
100710548,Metia Residence,.,1300,Shah Alam,Service Residence,2,2,2,850,2,Selangor,10,1
100710544,Amara Service Residences,2014,1100,Batu Caves,Service Residence,3,2,2,1051,2,Selangor,10,.
100710543,Evergreen Park,1997,1500,Cheras,Condominium,3,2,2,1184,1,Selangor,7,3
100710526,Maisson Ara Damansara,2017,2800,Ara Damansara,Service Residence,3,1,2,1020,1,Selangor,14,5
100710782,Baiduri Courts (Bukit Puchong),.,1200,Alam Impian,Apartment,3,1,2,774,1,Selangor,7,4
100710772,Pangsapuri Kempas,2000,1000,Cheras,Apartment,3,1,2,800,3,Selangor,4,2
100710432,Aurora Residence @ Lake Side City,2017,2000,389,Service Residence,3,2,2,1150,1,Selangor,8,.
100710738,Seri Mutiara (Putra Heights),2007,900,Putra Heights,Apartment,3,.,1,660,2,Selangor,4,1
100349334,Amerin Residence,2017,1600,Kajang,Service Residence,2,2,2,913,1,Selangor,5,3
100365232,Landmark Residence,2019,1300,Kajang,Service Residence,1,1,1,518,1,Selangor,11,3
100710675,Pusat Hentian Kajang,.,900,Kajang,Flat,3,.,2,900,3,Selangor,.,2
100710674,Main Place Residence,2014,1700,USJ,Service Residence,3,.,2,925,1,Selangor,.,4
100710598,Puncak Nusa Kelana,.,2200,Petaling Jaya,Condominium,4,.,3,1500,1,Selangor,7,.
100710594,Alam Perdana Flat,.,500,Puncak Alam,Flat,3,.,2,650,3,Selangor,1,.
100710592,Residensi Medan,.,1300,Petaling Jaya,Apartment,3,2,2,850,3,Selangor,.,1
100710579,Empire City Halo Sunday,2015,1100,Petaling Jaya,Studio,1,.,1,450,1,Selangor,.,.
100710384,Putra Ria Apartment (Seri Kembangan),.,850,Balakong,Apartment,3,.,2,752,3,Selangor,5,2
100710383,Greenview Residence,2006,1200,Kajang,Condominium,4,1,2,1366,1,Selangor,10,3
100710374,Amara Service Residences,2014,1050,Batu Caves,Service Residence,3,1,2,1012,2,Selangor,10,3
100710369,B11 Parkland Residence,.,1600,Cheras,Service Residence,2,1,2,704,3,Selangor,.,.
100710368,Jelutong Apartment @ Selayang Heights,.,850,Gombak,Apartment,3,1,2,850,2,Selangor,5,1
100710256,Hill10 Residence @ i-City,.,2500,Shah Alam,Service Residence,2,.,1,560,1,Selangor,8,4
100628376,Sentrovue,2018,1100,Puncak Alam,Service Residence,4,1,3,842,3,Selangor,7,.
100710080,Seri Jati Apartments @ Setia Alam,2014,1100,Setia Alam,Apartment,3,.,2,813,2,Selangor,3,.
100709707,Tasik Heights Apartment,.,1300,Cheras,Apartment,3,1,2,850,3,Selangor,6,3
